recorder_uuid,age_range,country,province,city,postal_code,gender,occupation,mother_language,birth_country,birth_province,birth_city,grow_up_country,grow_up_province,grow_up_city,years_at_current_location,has_disability,has_speech_impediment,education
3bf1c35e-e217-11ef-931f-0242ac120004,40-49,ZA,Mpumalanga,Piet Retief,2380,female,Teacher,zul,ZA,mpumalanga,Piet Retief,ZA,mpumalanga,Piet Retief,10,False,False,5
2e97c08a-ee8c-11ef-9a96-0242ac120002,30-39,ZA,KwaZulu-Natal,Durban,4001,male,Unemployed,zul,ZA,kwazulu_natal,Eshowe,ZA,kwazulu_natal,Eshowe,20,False,False,5
04325752-e557-11ef-b500-0242ac120002,30-39,ZA,Gauteng,Germiston,1401,female,"Freelancer, AI trainer",zul,ZA,kwazulu_natal,Nongoma,ZA,kwazulu_natal,Nongoma,1,False,False,3
6352e110-e23a-11ef-931f-0242ac120004,18-29,ZA,KwaZulu-Natal,Pietermaritzburg,2944,female,Unemployed,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,10,False,False,3
4f9fa701-e21d-11ef-931f-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,4319,female,Health care worker,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,8,False,False,2
0f257a67-e39e-11ef-baa7-0242ac120004,50-59,ZA,Gauteng,Johannesburg,1809,female,Self Employed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,10,False,False,4
388c6527-ee8d-11ef-9a96-0242ac120002,30-39,ZA,KwaZulu-Natal,Pietermaritzburg,3201,female,,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,20,False,False,3
df01d1f1-eed0-11ef-9a96-0242ac120002,30-39,ZA,KwaZulu-Natal,Pietermaritzburg,3201,female,Receptionist,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,36,False,False,2
30c90ce4-eac4-11ef-b41a-0242ac120002,18-29,ZA,KwaZulu-Natal,Empangeni,3880,female,Sales Assistant,zul,ZA,kwazulu_natal,Ulundi,ZA,kwazulu_natal,Ulundi,3,False,False,5
fa63ecfa-f280-11ef-bb32-0242ac120002,30-39,ZA,Gauteng,Johannesburg,1841,female,Student,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,5,False,False,3
d64829a0-e21d-11ef-931f-0242ac120004,30-39,ZA,KwaZulu-Natal,Ladysmith,3370,female,Teacher,zul,ZA,kwazulu_natal,Ladysmith,ZA,kwazulu_natal,Ladysmith,10,False,False,4
6411b108-f01c-11ef-84c3-0242ac120003,30-39,ZA,Gauteng,Pretoria,183,male,Wellness Coach,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,3,False,False,4
6cab0d6d-e792-11ef-9e0f-0242ac120002,18-29,ZA,KwaZulu-Natal,Pietermaritzburg,3201,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,15,False,False,3
33ada2af-f27b-11ef-bb32-0242ac120002,30-39,ZA,KwaZulu-Natal,Durban,4066,female,Customer service consultant,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,20,False,False,4
fad5de54-e39d-11ef-baa7-0242ac120004,18-29,ZA,Gauteng,Roodepoort,1709,female,Freelance writer,zul,ZA,gauteng,Vereeniging,ZA,gauteng,Soweto,8,False,False,5
7b65c944-e39e-11ef-baa7-0242ac120004,30-39,ZA,Gauteng,Soweto,1804,female,Self employed,zul,ZA,gauteng,Tembisa,ZA,gauteng,Tembisa,10,False,False,2
d75cb3ad-f01d-11ef-84c3-0242ac120003,30-39,ZA,KwaZulu-Natal,Durban,4359,female,Online Teacher,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,30,False,False,5
31b31ada-e21e-11ef-931f-0242ac120004,18-29,ZA,Eastern Cape,Port Elizabeth,6201,female,Self employed,zul,ZA,kwazulu_natal,Hluhluwe,ZA,kwazulu_natal,Hluhluwe,5,False,False,2
d43b5f94-e796-11ef-9e0f-0242ac120002,30-39,ZA,Gauteng,Pretoria,25,male,Student,zul,ZA,gauteng,Pretoria,ZA,gauteng,Pretoria,23,False,False,2
69af1d38-ed11-11ef-aaa8-0242ac120003,18-29,ZA,Gauteng,Johannesburg,1724,male,Unemployed,zul,ZA,kwazulu_natal,Margate,ZA,kwazulu_natal,Izingolweni,3,False,False,6
a86877eb-eed1-11ef-9a96-0242ac120002,30-39,ZA,Gauteng,Johannesburg,1818,male,Unemployed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,15,False,False,2
b3bb721d-f01c-11ef-84c3-0242ac120003,18-29,ZA,Mpumalanga,Siyabuswa,472,male,Pedagogical practitioner,zul,ZA,mpumalanga,Siyabuswa,ZA,northern_cape,Siyabuswa,24,False,False,5
9c01492c-e52f-11ef-b500-0242ac120002,40-49,ZA,KwaZulu-Natal,Port Shepstone,4240,male,Security Officer,zul,ZA,kwazulu_natal,Port Shepstone,ZA,kwazulu_natal,Port Shepstone,41,False,False,4
cd503050-fd94-11ef-a9a6-0242ac120003,18-29,ZA,Free State,Bloemfontein,9301,female,Self employed,zul,ZA,gauteng,Tsakane,ZA,gauteng,Tsakane,7,False,False,4
117bae89-e21d-11ef-931f-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,4200,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,22,False,False,5
b1a94f9d-e233-11ef-931f-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,3610,female,Entrepreneur,zul,ZA,kwazulu_natal,Jozini,ZA,kwazulu_natal,Durban,10,False,False,5
286f4b8f-f35d-11ef-b893-0242ac120002,18-29,ZA,KwaZulu-Natal,Durban,4126,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,26,False,False,3
d5adcd26-e886-11ef-9e0f-0242ac120002,18-29,ZA,KwaZulu-Natal,Pietermaritzburg,3201,female,HRO,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,29,False,False,4
06ea272a-f01d-11ef-84c3-0242ac120003,30-39,ZA,KwaZulu-Natal,Pietermaritzburg,3201,female,Self Employed,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pretoria,8,False,False,4
5a854364-f27c-11ef-bb32-0242ac120002,18-29,ZA,Gauteng,Brakpan,1550,male,Unemployed,zul,ZA,limpopo,Groblersdal,ZA,limpopo,Brakpan,17,False,False,2
647a16d8-f297-11ef-bb32-0242ac120002,18-29,ZA,KwaZulu-Natal,Durban,4059,male,,zul,ZA,kwazulu_natal,Manguzi,ZA,kwazulu_natal,Durban,28,False,False,4
1b2f65aa-f283-11ef-bb32-0242ac120002,18-29,ZA,Mpumalanga,Middelburg,1053,female,Receptionist,zul,ZA,mpumalanga,Middelburg,ZA,mpumalanga,Middelburg,26,False,False,3
2b2a6901-f035-11ef-84c3-0242ac120003,30-39,ZA,Gauteng,Sandton,2125,male,Customer service agent,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,3,False,False,2
8a0c9a56-f345-11ef-b893-0242ac120002,18-29,ZA,KwaZulu-Natal,Port Shepstone,4240,female,Legal aid worker,zul,ZA,kwazulu_natal,Port Shepstone,ZA,kwazulu_natal,Port Shepstone,28,False,False,5
226d0b65-f283-11ef-bb32-0242ac120002,18-29,ZA,KwaZulu-Natal,Durban,114,female,Office Administrator,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Amanzimtoti,8,False,False,6
0df033a2-f434-11ef-ac4e-0242ac120005,18-29,ZA,KwaZulu-Natal,Ladysmith,3370,female,Unemployed,zul,ZA,kwazulu_natal,Ladysmith,ZA,kwazulu_natal,Ladysmith,25,False,False,2
c3f0f773-e21c-11ef-931f-0242ac120004,30-39,ZA,KwaZulu-Natal,Estcourt,3310,female,Teacher assistant,zul,ZA,kwazulu_natal,Estcourt,ZA,kwazulu_natal,Estcourt,31,False,False,5
7dc19992-fb42-11ef-a9a6-0242ac120003,40-49,ZA,KwaZulu-Natal,Mbazwana,3967,female,Self employed,zul,ZA,kwazulu_natal,Mbazwana,ZA,kwazulu_natal,Mbazwana,41,False,False,7
2cf41f47-e79a-11ef-9e0f-0242ac120002,50-59,ZA,KwaZulu-Natal,Pietermaritzburg,3201,female,Supervisor,zul,ZA,kwazulu_natal,EThekwini,ZA,kwazulu_natal,EThekwini,6,False,False,9
ada6e264-f019-11ef-84c3-0242ac120003,30-39,ZA,Gauteng,Pretoria,152,female,Tender Administrator,zul,ZA,gauteng,Pretoria,ZA,gauteng,Pretoria,34,False,False,5
615b0956-f9ad-11ef-a9a6-0242ac120003,30-39,ZA,KwaZulu-Natal,Durban,4031,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Port Shepstone,20,False,False,3
e856d12a-f7fe-11ef-bf9c-0242ac120002,18-29,ZA,KwaZulu-Natal,Pietermaritzburg,3219,female,Student,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,24,False,False,6
ef558b72-f42d-11ef-ac4e-0242ac120005,40-49,ZA,KwaZulu-Natal,Durban,4066,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,uMzinto,35,False,False,2
425aa31a-f7fb-11ef-bf9c-0242ac120002,30-39,ZA,KwaZulu-Natal,Empangeni,3880,female,Unemployed,zul,ZA,kwazulu_natal,Nongoma,ZA,kwazulu_natal,Nongoma,3,False,False,2
6b161231-f280-11ef-bb32-0242ac120002,30-39,ZA,KwaZulu-Natal,Eshowe,3815,female,Nurse,zul,ZA,kwazulu_natal,Stanger,ZA,kwazulu_natal,Mandini,18,False,False,6
e246c9dc-f99c-11ef-a9a6-0242ac120003,18-29,ZA,KwaZulu-Natal,Durban,4240,female,Student,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,20,False,False,2
b75f4c52-048c-11f0-8300-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,4066,female,Student,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,30,False,False,5
28c16c57-15d2-11f0-bb20-0242ac120003,18-29,ZA,Gauteng,Johannesburg,1779,male,Marketing assistant,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,5,False,False,4
7b50a54d-15d2-11f0-bb20-0242ac120003,40-49,ZA,Eastern Cape,Port Elizabeth,6070,female,Admin,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Harding,3,False,False,2
545dbdeb-15dc-11f0-bb20-0242ac120003,30-39,ZA,Gauteng,Johannesburg,2014,male,Self employed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,26,False,False,2
9559593e-0554-11f0-8300-0242ac120004,40-49,ZA,Gauteng,Boksburg,1459,female,Host,zul,ZA,gauteng,Gauteng,ZA,gauteng,Gauteng,5,False,False,2
2f94111d-1380-11f0-b3c5-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,4309,male,Sales Agent,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,27,False,False,2
d785471e-02fa-11f0-8300-0242ac120004,30-39,ZA,Mpumalanga,Emalahleni,1039,female,Unemployed,zul,ZA,mpumalanga,Carolina,ZA,mpumalanga,Witbank,10,False,False,2
276a7430-15d5-11f0-bb20-0242ac120003,30-39,ZA,KwaZulu-Natal,Pietermaritzburg,3201,male,Self employed,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,10,False,False,2
8eb3bd26-0ec0-11f0-89c7-0242ac120004,18-29,ZA,Mpumalanga,Standerton,2434,female,Unemployed,zul,ZA,mpumalanga,Standerton,ZA,mpumalanga,Standerton,10,False,False,6
eea18ebb-fa73-11ef-a9a6-0242ac120003,18-29,ZA,KwaZulu-Natal,Estcourt,3310,female,Unemployed,zul,ZA,kwazulu_natal,Estcourt,ZA,kwazulu_natal,Estcourt,20,False,False,2
a8dccd63-03c0-11f0-8300-0242ac120004,18-29,ZA,Gauteng,Johannesburg,1868,female,Unemployed,zul,ZA,gauteng,Soweto,ZA,gauteng,Soweto,25,False,False,3
20131655-f4f9-11ef-ac4e-0242ac120005,30-39,ZA,KwaZulu-Natal,Port Shepstone,4240,female,Electrical  engineering,zul,ZA,kwazulu_natal,Port Shepstone,ZA,kwazulu_natal,Port Shespstone,31,False,False,3
c122c948-0f89-11f0-89c7-0242ac120004,18-29,ZA,KwaZulu-Natal,Newcastle,2952,female,Student,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,20,False,False,2
53882740-f282-11ef-bb32-0242ac120002,30-39,ZA,KwaZulu-Natal,Durban,4501,female,Research Assistant,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,10,False,False,7
e6106c96-02fb-11f0-8300-0242ac120004,40-49,ZA,Gauteng,Ekurhuleni,1541,female,Sales Agent,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,2,False,False,3
30e98e0c-1f48-11f0-8813-0242ac120003,30-39,ZA,Gauteng,Centurion,187,male,Unemployed,zul,ZA,kwazulu_natal,Nongoma,ZA,kwazulu_natal,Nongoma,3,False,False,5
f91adfc6-f8c2-11ef-a361-0242ac120003,30-39,ZA,Gauteng,Johannesburg,1841,male,Freelancer,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,20,False,False,5
780876c5-1f48-11f0-8813-0242ac120003,18-29,ZA,KwaZulu-Natal,Pietermaritzburg,3201,male,Unemployed,zul,ZA,kwazulu_natal,Greytown,ZA,kwazulu_natal,Greytown,2,False,False,5
7d824bfa-19c2-11f0-9933-0242ac120005,18-29,ZA,Gauteng,Johannesburg,1841,male,Unemployment,zul,ZA,gauteng,Soweto,ZA,gauteng,Orange Farm,22,False,False,2
1d86f158-1a92-11f0-ab2d-0242ac120005,30-39,ZA,KwaZulu-Natal,Newcastle,2951,male,Unemployed,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,30,False,False,3
6e7c7207-f282-11ef-bb32-0242ac120002,18-29,ZA,Gauteng,Sebokeng,1983,female,Unemployed,zul,ZA,kwazulu_natal,Ndwedwe,ZA,kwazulu_natal,Ndwedwe,10,False,False,5
289a3d35-1a8f-11f0-9933-0242ac120005,18-29,ZA,Mpumalanga,Kwamhlanga,1022,male,Unemployed,zul,ZA,mpumalanga,Kwamhlanga,ZA,mpumalanga,Kwamhlanga,20,False,False,2
329a45b5-f285-11ef-bb32-0242ac120002,18-29,ZA,Gauteng,Johannesburg,1841,female,Self employed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,8,False,False,2
624c7ad0-e792-11ef-9e0f-0242ac120002,18-29,ZA,KwaZulu-Natal,Durban,4339,male,NONE,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,3,False,False,2
ba01e7ae-02fa-11f0-8300-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,4339,male,Currently unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,20,False,False,2
f433d35e-fb2a-11ef-a9a6-0242ac120003,18-29,ZA,Gauteng,Johannesburg,1841,female,Self employed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,26,False,False,2
16ffbf1d-f27a-11ef-bb32-0242ac120002,30-39,ZA,KwaZulu-Natal,Verulam,4340,female,Clerk,zul,ZA,kwazulu_natal,Verulam,ZA,kwazulu_natal,Verulam,39,False,False,2
680655c7-f362-11ef-b429-0242ac120003,18-29,ZA,KwaZulu-Natal,Durban,4091,female,Community Participation,zul,ZA,kwazulu_natal,Ndwedwe,ZA,kwazulu_natal,Ndwedwe,3,False,False,4
51f557a5-19c1-11f0-9933-0242ac120005,18-29,ZA,Gauteng,Johannesburg,1868,male,Student,zul,ZA,gauteng,Soweto,ZA,gauteng,Soweto,25,False,False,5
80b13700-03dd-11f0-8300-0242ac120004,40-49,ZA,Gauteng,Brakpan,1550,female,Self employed,zul,ZA,gauteng,Brakpan,ZA,gauteng,Brakpan,10,False,False,1
5eb0c000-1b58-11f0-b335-0242ac120002,30-39,ZA,Mpumalanga,Witbank,1034,male,General worker,zul,ZA,mpumalanga,Witbank,ZA,mpumalanga,Emalahleni,30,False,False,1
8bcf9bec-ee8c-11ef-9a96-0242ac120002,18-29,ZA,KwaZulu-Natal,Durban,4001,female,Unemployed,zul,ZA,kwazulu_natal,Umzinyathi,ZA,kwazulu_natal,Umlazi,2017,False,True,9
b1386d7a-1134-11f0-9fdc-0242ac120004,18-29,ZA,Gauteng,Benoni,1519,male,Translater,zul,ZA,gauteng,Brakpan,ZA,gauteng,Daveyton,19,False,False,2
75eb9f68-15d1-11f0-bb20-0242ac120003,18-29,ZA,KwaZulu-Natal,Pinetown,3610,male,,zul,ZA,kwazulu_natal,Ixopo,ZA,kwazulu_natal,Ixopo,2025,False,False,2
bdd634de-e489-11ef-b971-0242ac120002,18-29,ZA,KwaZulu-Natal,Durban,4126,female,Student,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,24,False,False,3
522ce281-fd95-11ef-a9a6-0242ac120003,60+,ZA,Gauteng,Johannesburg,1984,female,Cleaner,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,23,False,False,2
70609c82-1b53-11f0-b335-0242ac120002,18-29,ZA,KwaZulu-Natal,Newcastle,2952,male,UNEMPLOYED,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,21,False,False,2
cc2c964a-f4d7-11ef-ac4e-0242ac120005,40-49,ZA,Gauteng,Johannesburg,1687,female,SHERQ Specialist,zul,ZA,kwazulu_natal,Bergville,ZA,kwazulu_natal,Ulundi,15,False,False,4
f9d2c079-fb2e-11ef-a9a6-0242ac120003,30-39,ZA,KwaZulu-Natal,Durban,4001,female,Unemployed,zul,ZA,kwazulu_natal,Vryheid,ZA,kwazulu_natal,Vryheid,6,False,False,2
610281f9-030a-11f0-8300-0242ac120004,18-29,ZA,KwaZulu-Natal,Newcastle,2952,female,Baker,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,26,False,False,2
2ce00fb4-f7fd-11ef-bf9c-0242ac120002,40-49,ZA,Gauteng,Bronkhorstspruit,1021,female,Creditors Clerk,zul,ZA,gauteng,Pretoria,ZA,gauteng,Bronkhorstspruit,37,False,False,4
212f8186-1f40-11f0-8813-0242ac120003,30-39,ZA,Gauteng,Vereeniging,1984,male,IT support engineer,zul,ZA,gauteng,Vereeniging,ZA,gauteng,Vereeniging,13,False,False,4
a1f436a2-137c-11f0-b3c5-0242ac120004,40-49,ZA,Gauteng,Johannesburg,1431,female,Unemployed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,2,False,False,2
96117546-fa7a-11ef-a9a6-0242ac120003,18-29,ZA,Mpumalanga,Kwamhlanga,1022,female,none,zul,ZA,mpumalanga,Nelspruit,ZA,mpumalanga,Witbank,7,False,False,2
9f40c4ae-ee8d-11ef-9a96-0242ac120002,18-29,ZA,Gauteng,Ekurhuleni,1575,female,Unemployed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,13,False,False,2
1b8993dd-19c2-11f0-9933-0242ac120005,18-29,ZA,Gauteng,Johannesburg,1924,male,electrical intern,zul,ZA,mpumalanga,Witbank,ZA,mpumalanga,Witbank,5,False,False,5
4e5dfe98-0df8-11f0-9047-0242ac120004,18-29,ZA,Gauteng,Pretoria,152,female,Unemployed,zul,ZA,mpumalanga,Kwamhlanga,ZA,gauteng,Pretoria,2025,False,False,2
deb9c214-f01c-11ef-84c3-0242ac120003,30-39,ZA,Gauteng,Sandton,2191,male,Customer care team leader,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,1,False,False,2
99d33281-f7fd-11ef-bf9c-0242ac120002,60+,ZA,Gauteng,Pretoria,400,female,Pensioner,zul,ZA,gauteng,Pretoria,ZA,gauteng,Pretoria,42,False,False,2
345f59a5-1b58-11f0-b335-0242ac120002,40-49,ZA,KwaZulu-Natal,Dundee,3000,male,Self employed,zul,ZA,kwazulu_natal,Dundee,ZA,kwazulu_natal,Dundee,45,False,False,2
d4df8c86-19c1-11f0-9933-0242ac120005,40-49,ZA,KwaZulu-Natal,Newcastle,2940,female,Administrator,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Newcastle,5,False,False,5
7b562eb1-15d0-11f0-bb20-0242ac120003,40-49,ZA,KwaZulu-Natal,Newcastle,2951,female,Unemployed,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,34,False,False,4
dab3f369-0e38-11f0-9047-0242ac120004,18-29,ZA,Mpumalanga,Ermelo,2334,female,Unemployed,zul,ZA,mpumalanga,Ermelo,ZA,mpumalanga,Ermelo,19,False,False,2
de5dbdd5-1054-11f0-945d-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,4066,female,legal practitioner,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,30,False,False,7
5aca8753-f297-11ef-bb32-0242ac120002,30-39,ZA,KwaZulu-Natal,Jozini,3969,male,Sales agent,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Nongoma,10,False,False,5
75fa71b8-1f41-11f0-8813-0242ac120003,18-29,ZA,KwaZulu-Natal,Durban,4083,male,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,5,False,False,4
bb13332d-1f3f-11f0-8813-0242ac120003,30-39,ZA,KwaZulu-Natal,Ladysmith,3370,male,Security officer,zul,ZA,kwazulu_natal,Ladysmith,ZA,kwazulu_natal,Ladysmith,30,False,False,4
1c01f755-137e-11f0-b3c5-0242ac120004,18-29,ZA,Mpumalanga,Amersfoort,2490,female,Unemployed,zul,ZA,freestate,Zastron,ZA,freestate,Zastron,5,False,False,2
0d9094b3-15dc-11f0-bb20-0242ac120003,18-29,ZA,KwaZulu-Natal,Durban,4031,male,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,20,False,False,2
d2fc1c47-13a0-11f0-b3c5-0242ac120004,30-39,ZA,Mpumalanga,Middleburg,1200,male,Teacher,zul,ZA,mpumalanga,Middleburg,ZA,mpumalanga,Middleburg,3,False,False,2
23c31feb-111d-11f0-9fdc-0242ac120004,18-29,ZA,KwaZulu-Natal,Empangeni,3880,female,Seamstress/ Fashion Designer,zul,ZA,kwazulu_natal,Empangeni,ZA,kwazulu_natal,Empangeni,26,False,False,4
faf637f0-19cb-11f0-9933-0242ac120005,30-39,ZA,North West,Mafikeng,2735,male,Self employed/driver,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,4,False,False,3
4abd1120-048d-11f0-8300-0242ac120004,18-29,ZA,KwaZulu-Natal,Estcourt,3310,female,Employed,zul,ZA,kwazulu_natal,Estcourt,ZA,kwazulu_natal,Estcourt,27,False,False,2
0fc857f3-f01f-11ef-84c3-0242ac120003,30-39,ZA,Gauteng,Johannesburg,1852,female,Writer,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Soweto,35,False,False,4
a088997c-15df-11f0-bb20-0242ac120003,18-29,ZA,KwaZulu-Natal,Umkomaas,4170,male,Unemployed,zul,ZA,kwazulu_natal,Scottburgh,ZA,kwazulu_natal,Umkomass,3,False,False,3
98875121-fb39-11ef-a9a6-0242ac120003,18-29,ZA,Gauteng,Springs,1575,male,Employee,zul,ZA,gauteng,Springs,ZA,gauteng,Springs,23,False,False,2
2ea2b382-f4d8-11ef-ac4e-0242ac120005,18-29,ZA,Gauteng,Pretoria,152,female,Intern,zul,ZA,kwazulu_natal,Vryheid,ZA,kwazulu_natal,Vryheid,9,False,False,5
47e82bb7-f27a-11ef-bb32-0242ac120002,,ZA,KwaZulu-Natal,Newcastle,2952,female,Student,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,18,False,False,2
91a7d57f-fb2f-11ef-a9a6-0242ac120003,30-39,ZA,KwaZulu-Natal,Newcastle,2944,female,Unemployed,zul,ZA,freestate,Vrede,ZA,freestate,Newcastle,32,False,False,9
bee61c1b-f44c-11ef-ac4e-0242ac120005,18-29,ZA,KwaZulu-Natal,Durban,4360,female,Not Applicable,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,28,False,False,2
b269d662-f42c-11ef-ac4e-0242ac120005,30-39,ZA,KwaZulu-Natal,Durban,4126,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,32,False,False,2
e5aae631-f42d-11ef-ac4e-0242ac120005,30-39,ZA,Gauteng,Boksburg,1459,male,Sales assistant,zul,ZA,kwazulu_natal,Manguzi,ZA,kwazulu_natal,Manguzi,3,False,False,2
36c92066-f284-11ef-bb32-0242ac120002,40-49,ZA,KwaZulu-Natal,Durban,4066,female,Community participation,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,39,False,False,9
5d8d1c7f-02fb-11f0-8300-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,4066,female,Unemployed,zul,ZA,kwazulu_natal,Umlazi,ZA,kwazulu_natal,Umlazi,30,False,False,4
f9e6de57-f360-11ef-b429-0242ac120003,30-39,ZA,KwaZulu-Natal,Nqutu,3135,female,Unemployed,zul,ZA,gauteng,Boksburg,ZA,gauteng,Nqutu,34,False,False,4
654c1c52-0a35-11f0-a8a9-0242ac120003,18-29,ZA,KwaZulu-Natal,Mtubatuba,3935,male,Unemployed,zul,ZA,kwazulu_natal,Mtubatuba,ZA,kwazulu_natal,Mtubatuba,25,False,False,5
5b4612ae-f4d9-11ef-ac4e-0242ac120005,18-29,ZA,Mpumalanga,Ermelo,2350,female,No occupation,zul,ZA,mpumalanga,Randfontain,ZA,gauteng,Ermelo,15,False,False,2
7f47a335-f5bc-11ef-bf9c-0242ac120002,18-29,ZA,Gauteng,Pretoria,152,female,Language Practioner,zul,ZA,mpumalanga,Silobela Carolina,ZA,mpumalanga,Silobela Carolina,3,False,False,4
e4f23132-e23f-11ef-931f-0242ac120004,30-39,ZA,Gauteng,Germiston,1431,male,Voice Over Artist,zul,ZA,gauteng,Germiston,ZA,gauteng,Germiston,19,False,False,2
abbee11f-f4d7-11ef-ac4e-0242ac120005,30-39,ZA,Gauteng,Johannesburg,1550,male,Unemployed,zul,ZA,gauteng,Tsakane,ZA,gauteng,Tsakane,29,False,False,4
f01fb17d-f35e-11ef-b893-0242ac120002,30-39,ZA,Gauteng,Johannesburg,1841,female,Unemployed,zul,ZA,gauteng,Lenasia,ZA,gauteng,Johannesburg,20,False,False,5
a3c88bb4-f59c-11ef-ac4e-0242ac120005,18-29,ZA,Gauteng,Johannesburg,1812,female,Unemployed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,19,False,False,5
90bd7936-f7ff-11ef-bf9c-0242ac120002,18-29,ZA,KwaZulu-Natal,Durban,3610,female,Self employed,zul,ZA,kwazulu_natal,Pinetown,ZA,kwazulu_natal,Pinetown,28,False,False,2
e98b9063-f27f-11ef-bb32-0242ac120002,18-29,ZA,KwaZulu-Natal,Pietermaritzburg,3201,female,Commis chef,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg Imbali unit 14 Em69,15,False,False,4
4b3cac70-ecfa-11ef-aaa8-0242ac120003,40-49,ZA,Gauteng,Johannesburg,1809,male,Claim Consultant,zul,ZA,gauteng,Pimville,ZA,gauteng,Pimville,40,False,False,9
